,Date,day_of_the_week,positive_percent_pre_market,positive_percent_55_135,positive_percent_55_95,positive_percent_95_135,positive_percent_after_market,positive_percent_yesterday_market,positive_percent_the_day_before_yesterday,Prev Open,Prev Close,Prev High,Prev Low,Prev HLPCT,Prev Volume,Prev Change Percent,Prev Trade Value,Prev VWAP,percentage_change
28,2022-01-25,2,-0.09736842105263158,-0.12920122217372326,-0.1152,-0.13445378151260504,-0.08685968819599109,-0.10535363457760315,-0.12899598393574296,432.03,439.84,440.38,420.76,0.04662990778591122,251783860,0.018077448325347783,108284090000,429.9699,-0.007642223864602325
29,2022-01-24,1,-0.15304852758191623,-0.10253583241455347,-0.12396694214876033,-0.09405568096313018,-0.10156895127993394,-0.15862944162436549,-0.14064171122994654,445.56,437.98,448.06,437.95,0.023084827035049695,201887711,-0.01701229912918571,89842154200,441.9541,-0.014374001806021422
30,2022-01-21,5,-0.11071932299012693,-0.1532567049808429,-0.12944983818770225,-0.1606425702811245,-0.13361024575977848,-0.10026585643752374,-0.10370222929936306,453.75,446.75,458.74,444.5,0.03203599550056245,121930744,-0.015426997245179064,55157467600,452.2575,-0.0023790286391578695
31,2022-01-20,4,-0.06496272630457935,-0.07992448080553807,-0.05869074492099323,-0.0881326352530541,-0.11641285956006768,-0.11171960569550932,-0.1104424778761062,458.13,451.75,459.6124,451.46,0.018057856731493377,108969473,-0.013926178159037818,49211657500,455.3471,0.00835335346209954
32,2022-01-19,3,-0.06680584551148225,-0.14198557958957295,-0.11282051282051282,-0.15599343185550082,-0.10889443059019119,-0.1075149634227444,-0.11616908069760568,459.74,456.49,459.96,455.31,0.010212822033339872,109683487,-0.007069213033453691,50195955900,457.0279,-0.0031647641705287418
33,2022-01-18,2,-0.1287593984962406,-0.12383177570093458,-0.10144927536231885,-0.13448275862068965,-0.09980430528375733,-0.08778625954198473,-0.1066056245912361,461.19,464.72,465.09,459.9,0.011285061969993472,95835295,0.007654112188035364,44335078600,462.6382,-0.0036324879265875517
34,2022-01-14,5,-0.1384335154826958,-0.10170749814402376,-0.07430340557275542,-0.1103515625,-0.12193362193362194,-0.103455202892728,-0.08613747483462755,472.19,464.53,472.88,463.44,0.02036941135853616,90855117,-0.016222283402867542,42521402500,467.4283,0.0038816003456174065
35,2022-01-13,4,-0.11330698287220026,-0.12852664576802508,-0.10843373493975904,-0.13559322033898305,-0.05680473372781065,-0.07785112679262463,-0.08085830171398666,471.59,471.02,473.2,468.94,0.009084317823175654,67439472,-0.001208677028774981,31838024700,470.8865,-0.0026685304025115823
36,2022-01-12,3,-0.09090909090909091,-0.09477756286266925,-0.08959537572254335,-0.09738372093023256,-0.0967741935483871,-0.07138001359619306,-0.07743677181017335,465.23,469.75,469.85,462.05,0.016881289903690103,74130151,0.009715624529802423,34816342200,466.3707,-0.0013358778638208856
37,2022-01-11,2,-0.07450980392156863,-0.0703883495145631,-0.052083333333333336,-0.0759493670886076,-0.06314878892733564,-0.08317800559179869,-0.1095395726752934,462.7,465.51,465.74,456.5973,0.02002355248268001,119107793,0.006073049492111525,55054957300,460.6999,0.005008383131533225
38,2022-01-10,1,-0.14431934493346982,-0.08846153846153847,-0.0877742946708464,-0.08876560332871013,-0.10144927536231885,-0.09832635983263599,-0.10787992495309569,467.95,466.09,469.2,464.65,0.009792316797589608,85057124,-0.003974783630729808,39700804100,466.7004,-0.00695915279819938
39,2022-01-07,5,-0.16650049850448653,-0.11545454545454545,-0.09032258064516129,-0.12531645569620253,-0.0755750273822563,-0.09780439121756487,-0.12139622224676902,467.89,467.94,470.82,465.43,0.011580688825387247,86687445,0.0001068627241445882,40768080000,468.3001,-0.0006252804776527449
40,2022-01-06,4,-0.13814432989690723,-0.1544041450777202,-0.14057971014492754,-0.1620967741935484,-0.1332227750138198,-0.0980888786553074,-0.09219208211143695,477.16,468.38,477.98,468.2801,0.0207138847027666,104052139,-0.018400536507670442,49212118900,472.6036,0.002863982217298063
41,2022-01-05,3,-0.08786610878661087,-0.10229885057471265,-0.1018867924528302,-0.1024793388429752,-0.06809583858764187,-0.09592760180995476,-0.06258790436005626,479.22,477.55,479.98,475.58,0.009251860885655482,70901714,-0.00348482951462797,33861857700,477.7358,-0.001341156746457995
42,2022-01-04,2,-0.0440251572327044,-0.0993006993006993,-0.09689922480620156,-0.10065645514223195,-0.03969465648854962,-0.06162117452440033,-0.06990068754774637,476.3,477.71,477.85,473.85,0.008441489922971404,72512823,0.002960319126600815,34657945500,476.3436,-0.003630824447993331
43,2022-01-03,1,-0.08048289738430583,-0.06911447084233262,-0.05384615384615385,-0.07507507507507508,-0.06289308176100629,-0.0725,-0.08014796547472257,475.64,474.96,476.86,474.67,0.004613731645142937,65207243,-0.0014296526784963561,32261980100,475.5427,-0.002057353990396185
44,2021-12-31,5,-0.09594882729211088,-0.11141060197663971,-0.07172995780590717,-0.12214611872146118,-0.11596505162827642,-0.08660130718954248,-0.10880274148639965,477.93,476.16,479.0,475.67,0.0070006517123215335,55086856,-0.0037034712196346363,26293546900,477.3499,-0.0005887300260059101
45,2021-12-30,4,-0.14925373134328357,-0.08108108108108109,-0.10270270270270271,-0.07207207207207207,-0.10583446404341927,-0.1090331686661962,-0.0888283378746594,476.98,477.48,478.56,475.92,0.005547150781643945,54270803,0.0010482619816344501,27338412200,477.2651,0.0005230234939297757
46,2021-12-29,3,-0.12307692307692308,-0.0761904761904762,-0.0641025641025641,-0.08085808580858085,-0.11386138613861387,-0.07976772616136919,-0.05998300764655905,477.72,476.87,478.81,476.06,0.005776582783682729,47153836,-0.0017792849367831004,22494216200,477.1619,-0.0009127499879129564
47,2021-12-28,2,-0.008658008658008658,-0.10513447432762836,-0.09251101321585903,-0.10998307952622674,-0.05689488910318226,-0.060533413245430025,-0.08605577689243028,472.06,477.26,477.31,472.01,0.011228575665769817,56659505,0.011015548870906217,26919395700,475.5476,0.0006069993285314755
48,2021-12-27,1,-0.06756756756756757,-0.0665024630541872,-0.08646616541353383,-0.056776556776556776,-0.07722513089005235,-0.1489795918367347,-0.07419354838709677,468.75,470.6,472.19,468.64,0.007575110959371824,56378653,0.0039466666666667155,26522126700,470.8845,0.006757615557818375
49,2021-12-23,4,-0.04068241469816273,-0.09691629955947137,-0.14285714285714285,-0.07333333333333333,-0.055757575757575756,-0.06451612903225806,-0.07156540777230433,462.79,467.69,467.81,462.58,0.011306152449306106,58790256,0.010587955660234615,27441630100,465.8542,0.005440000001739261
50,2021-12-22,3,-0.08888888888888889,-0.0978021978021978,-0.07307692307692308,-0.1076923076923077,-0.08340649692712906,-0.06001348617666891,-0.0852984772941652,458.61,463.06,463.21,456.31,0.015121299116828421,69216331,0.009703233684394123,31839353900,460.4717,0.007940452012014512
51,2021-12-21,2,-0.022058823529411766,-0.08541973490427099,-0.07126436781609195,-0.09209100758396534,-0.058025621703089676,-0.1076530612244898,-0.12207300275482094,454.48,454.98,455.4,451.14,0.009442745045883742,106753957,0.001100158422812885,48479929400,453.3999,0.002562089792105549
52,2021-12-20,1,-0.1281163434903047,-0.1288292068820814,-0.1275820170109356,-0.1294871794871795,-0.13398692810457516,-0.07001321003963012,-0.10617469879518072,461.55,459.87,464.74,458.06,0.014583242369995211,135500227,-0.0036399090022749578,64626841600,461.0682,-0.0034548015140027895
53,2021-12-17,5,-0.12398373983739837,-0.09482758620689655,-0.1033434650455927,-0.0914560770156438,-0.12472885032537961,-0.08216273522395971,-0.06930232558139535,470.9122,464.8137,471.2112,463.1695,0.017362326318982556,116048052,-0.012950397122860698,54365710800,466.5829,-0.00013002773926674914
54,2021-12-16,4,-0.03596403596403597,-0.07670720299345182,-0.06490384615384616,-0.08422664624808576,-0.061630218687872766,-0.07669322709163347,-0.09110414259778842,461.7943,468.9491,469.2082,459.1237,0.02196466878098428,116481717,0.01549347837337959,54319512500,464.1021,-0.00664451827162553
55,2021-12-15,3,-0.08665749656121045,-0.1023391812865497,-0.12758620689655173,-0.09239130434782608,-0.09216589861751152,-0.08842350203606748,-0.11202954625395709,461.4655,461.7345,464.1062,458.6354,0.011928429423459237,97109342,0.0005829254841369625,44958834200,460.7819,-0.00431573950273047
56,2021-12-14,2,-0.1073326248671626,-0.1404561824729892,-0.16170212765957448,-0.13210702341137123,-0.10355987055016182,-0.10820770519262982,-0.0701951951951952,468.5406,464.9333,468.9093,464.6343,0.009200784358795676,87575650,-0.007699012636258223,40970340100,465.9666,-0.004383975812810411
57,2021-12-13,1,-0.11531531531531532,-0.04948216340621404,-0.05416666666666667,-0.04769475357710652,-0.07894736842105263,-0.046762589928057555,-0.11222222222222222,467.5839,469.0886,469.2481,464.8735,0.009410301942356456,76938003,0.003218032100763001,36065910500,467.3978,-0.006072013439892006
58,2021-12-10,5,-0.08841010401188708,-0.13434452871072589,-0.13333333333333333,-0.1348314606741573,-0.1337719298245614,-0.11343686698176908,-0.09497991967871486,466.5077,464.714,467.9816,464.5048,0.007484960327643602,61177455,-0.0038449526127864583,29141130600,465.9068,-0.0011507725090351543
59,2021-12-09,4,-0.14884979702300405,-0.10344827586206896,-0.10887096774193548,-0.10147058823529412,-0.08414239482200647,-0.07977736549165121,-0.07356357441536317,467.0558,467.8729,468.3512,465.1924,0.006790308698078441,72113171,0.0017494697635700896,33847165200,466.852,-0.00034179270080841764
60,2021-12-08,3,-0.08289473684210526,-0.05312208760484623,-0.11969111969111969,-0.03194103194103194,-0.06764168190127971,-0.07960339943342776,-0.0737677245104659,462.7808,466.6373,467.2352,457.0456,0.02229449315341848,94488145,0.008333318927665069,44082244300,465.8307,-0.001219970131524172
61,2021-12-07,2,-0.0732519422863485,-0.059244126659857,-0.03201970443349754,-0.07853403141361257,-0.07716049382716049,-0.07744405182567726,-0.100878521660103,454.5299,457.1806,459.1735,451.9689,0.015940477320452735,98800899,0.00583173956212788,45289795700,456.3048,0.008010335916261853
62,2021-12-06,1,-0.10623229461756374,-0.09369202226345083,-0.109375,-0.0870712401055409,-0.1111111111111111,-0.09090909090909091,-0.11657414750198256,457.5592,451.8294,458.6853,447.3452,0.025349774625948836,137115345,-0.012522532603431327,62072063100,450.7423,0.0027624915028112277
63,2021-12-03,5,-0.12879581151832462,-0.11217335882727852,-0.07231920199501247,-0.12585616438356165,-0.1278501628664495,-0.08764469643278998,-0.11053874221936037,449.1488,455.7954,457.4596,448.7303,0.019453333104539682,127263724,0.014798213865872463,58081004700,454.3722,-0.018824592735924846
64,2021-12-02,4,-0.1334012219959267,-0.1216,-0.1416184971098266,-0.11517165005537099,-0.1258415328845158,-0.09776915615906887,-0.10498892796665364,460.0206,448.9196,463.0399,448.7104,0.031934851521159296,131826934,-0.024131528022875496,60294763100,455.9042,0.013335626166112214
65,2021-12-01,3,-0.07712765957446809,-0.09353078721745908,-0.0953757225433526,-0.09284951974386339,-0.10530482977038796,-0.11306532663316583,-0.1041841707276088,460.3793,453.9619,462.4022,453.7028,0.019174225947029572,148060767,-0.013939375640911715,67888322700,456.3523,0.002231175806781128
66,2021-11-30,2,-0.133086876155268,-0.13493975903614458,-0.13774597495527727,-0.12915129151291513,-0.0804953560371517,-0.07803355442840422,-0.09482207543149371,462.442,462.9702,464.9233,460.1103,0.01046053522383652,85615337,0.001142197291768416,40206816500,462.78,-0.010173380375494128
67,2021-11-29,1,-0.07588075880758807,-0.08434547908232119,-0.13513513513513514,-0.059940059940059943,-0.08500345542501728,-0.13742690058479531,-0.1165644171779141,460.7181,457.3599,462.2726,456.1641,0.013391014330150032,112669636,-0.007289055932467187,51941042200,458.2478,0.0008403542416637976
68,2021-11-26,5,-0.11353269133299544,-0.15390147428982381,-0.1578538102643857,-0.1505016722408027,-0.11342592592592593,-0.01730103806228374,-0.06341768197438301,464.4251,467.7932,467.9227,463.5581,0.00941543249918402,61796860,0.007252192011155355,28949781400,466.2709,-0.007461395390340304
69,2021-11-24,3,-0.13142857142857142,-0.06285714285714286,-0.07222222222222222,-0.057971014492753624,-0.08718861209964412,-0.10555555555555556,-0.08809006517874778,465.581,466.5476,467.4494,462.8207,0.010001065207325511,73093920,0.0020761156490491906,34115116600,465.1326,0.004269836501947798
70,2021-11-23,2,-0.08860759493670886,-0.11435832274459974,-0.10032362459546926,-0.12343096234309624,-0.10115606936416185,-0.0756150506512301,-0.07277936962750717,469.2381,465.9298,471.8788,465.7105,0.013244923616710355,72566163,-0.007050365262326257,34120245200,468.8264,-0.0021190068480644916
71,2021-11-22,1,-0.05313092979127135,-0.060836501901140684,-0.05303030303030303,-0.06345177664974619,-0.09859154929577464,-0.09398496240601503,-0.07928802588996764,467.9626,467.2451,469.2879,466.8565,0.005208024307255006,57286086,-0.0015332421864482965,26869332200,467.6863,-0.0015504863849074002
72,2021-11-19,5,-0.09819639278557114,-0.06060606060606061,-0.10638297872340426,-0.046954314720812185,-0.11980033277870217,-0.0889584264640143,-0.07846018219218337,467.5939,468.0822,468.3612,464.7041,0.007869739044695354,50496691,0.0010442822286603419,23663811300,467.0672,0.0008518431762516435
73,2021-11-18,4,-0.043037974683544304,-0.06315789473684211,-0.03804347826086957,-0.07512953367875648,-0.08190476190476191,-0.08943514644351465,-0.07216200798630919,467.3547,466.4978,467.5441,465.8401,0.003657907509465174,47362632,-0.0018335110356224,22175766000,466.5609,-0.000490164737772272
74,2021-11-17,3,-0.0898876404494382,-0.06041666666666667,-0.07627118644067797,-0.055248618784530384,-0.07869481765834933,-0.07026523964634714,-0.09065934065934066,465.5112,467.6338,468.8345,465.4315,0.00731149481717495,48675247,0.004559718434271902,22823501700,467.6169,0.0002025629553768076
75,2021-11-16,2,-0.07058823529411765,-0.08984375,-0.11538461538461539,-0.07692307692307693,-0.09523809523809523,-0.09417528579205225,-0.04858548585485855,466.996,465.7903,467.1654,464.5945,0.005533642778810328,46799977,-0.00258182082930042,21864337300,465.6273,0.005501798253100911
76,2021-11-15,1,0.007653061224489796,-0.10429447852760736,-0.10576923076923077,-0.1038961038961039,-0.045454545454545456,-0.03669724770642202,-0.07256894049346879,463.4884,465.6308,466.2187,462.4819,0.008079883774911012,53422571,0.0046223379053283945,24949928000,464.8234,-0.003735623600755417
77,2021-11-12,5,-0.052256532066508314,-0.05972434915773354,-0.043243243243243246,-0.06623931623931624,-0.03872053872053872,-0.10956072351421188,-0.1074464467868072,463.578,462.1431,463.6578,462.1232,0.003320759485782172,34703506,-0.003095271993062593,16110681100,462.7003,0.0042998731545068215
78,2021-11-11,4,-0.10793650793650794,-0.08011444921316166,-0.040229885057471264,-0.09333333333333334,-0.09146341463414634,-0.11599249933029734,-0.11753259388986184,463.9467,461.9936,465.7404,460.4192,0.011557293874799385,69222364,-0.004209750818359105,32162026400,462.8435,-0.0010727030388447854
79,2021-11-10,3,-0.12037037037037036,-0.13146067415730336,-0.09523809523809523,-0.1493288590604027,-0.06583072100313479,-0.12428950359984843,-0.0781021897810219,467.6736,465.7404,467.9227,464.2457,0.007920374922158722,50952751,-0.004133652188192789,23796932200,465.3884,0.0027277413819997436
80,2021-11-09,2,-0.08333333333333333,-0.10624169986719788,-0.1,-0.10849909584086799,-0.09501557632398754,-0.062301045929968164,-0.0751911639762107,468.0523,467.285,468.5804,466.5606,0.004329126805821098,50239635,-0.0016393467140316956,23600691900,467.3614,-0.005859291770588016
81,2021-11-08,1,-0.07166666666666667,-0.0754985754985755,-0.11822660098522167,-0.05811623246492986,-0.09872029250457039,-0.053465346534653464,-0.07844905320108206,467.6338,466.8864,468.999,465.282,0.007988703624898537,66319829,-0.0015982591506431471,31080690300,467.2301,-0.002171737603402817
82,2021-11-05,5,-0.09455958549222798,-0.062385321100917435,-0.057692307692307696,-0.06426735218508997,-0.07263513513513513,-0.07447633824670287,-0.08027481468088953,463.7275,465.2721,465.3618,463.3588,0.0043227839851105515,52703117,0.003330835458324129,24546927200,464.4292,4.261666421672938e-05
83,2021-11-04,4,-0.059322033898305086,-0.10218978102189781,-0.04516129032258064,-0.11886792452830189,-0.036954087346024636,-0.08991669060614765,-0.08415184496947173,459.6818,463.0898,463.5183,459.2134,0.009374508670696526,52331361,0.007413824084399286,24218578200,461.2711,0.0018695203720584738
84,2021-11-03,3,-0.0906801007556675,-0.12098765432098765,-0.16666666666666666,-0.105,-0.0775716694772344,-0.06964921199796645,-0.08281292424653815,458.6055,460.2797,460.6085,458.466,0.004673192777654142,48800836,0.0036506321882314643,22585864100,459.7832,0.00023866814083222155
85,2021-11-02,2,-0.07654320987654321,-0.07507987220447285,-0.023255813953488372,-0.0947136563876652,-0.07288135593220339,-0.08927704997573993,-0.05034324942791762,458.6853,458.4262,459.086,456.5926,0.005460885699855863,48302712,-0.000564875307754553,22184445300,457.7399,0.002614024031385482
86,2021-11-01,1,-0.04408352668213457,-0.0546875,-0.11382113821138211,-0.03598971722365039,-0.05470459518599562,-0.04597701149425287,-0.07066666666666667,454.2708,457.639,457.9479,453.9619,0.008780472546264323,70102583,0.007414520149655231,32227603800,456.5616,-0.001824639917333292
87,2021-10-29,5,-0.14792899408284024,-0.11501210653753027,-0.1828793774319066,-0.08626760563380281,-0.12045060658578856,-0.08885017421602788,-0.1028083028083028,453.8622,456.7122,456.7919,453.8523,0.006476997031853721,51074817,0.006279439001529589,23328954500,455.6761,0.004892174714827367
88,2021-10-28,4,-0.16155419222903886,-0.08133086876155268,-0.08759124087591241,-0.08188585607940446,-0.07473841554559044,-0.10350584307178631,-0.0768301522106789,454.8488,452.3476,455.5563,452.2679,0.007270911775962929,72263547,-0.005498970207242457,32882918500,453.429,0.0035127777291703087
89,2021-10-27,3,-0.04066985645933014,-0.10865874363327674,-0.049586776859504134,-0.12633832976445397,-0.0856353591160221,-0.07267441860465117,-0.06863270777479893,455.5961,454.3605,456.8816,453.9619,0.006431597012877022,55933202,-0.002712051310360156,25540480300,455.2376,-0.0012049248567728202
90,2021-10-26,2,-0.06904761904761905,-0.07556270096463022,-0.11347517730496454,-0.06444906444906445,-0.08199643493761141,-0.06299952985425482,-0.08625,452.6864,453.9519,454.3007,450.803,0.0077588214807798725,45124658,0.002795533508406772,20512438300,453.1243,-8.749097755242207e-05
91,2021-10-25,1,-0.09090909090909091,-0.05860805860805861,-0.014598540145985401,-0.07334963325183375,-0.1079136690647482,-0.10097719869706841,-0.08814102564102565,451.5404,451.5305,453.075,449.4677,0.008025715752210914,58749806,-2.1924948465207464e-05,26602026100,451.2739,0.001408915794008598
92,2021-10-22,5,-0.1,-0.0791476407914764,-0.06857142857142857,-0.08298755186721991,-0.15670910871694418,-0.07233502538071065,-0.09004122369277501,450.1852,451.9988,452.237,449.7268,0.005581610880205488,41167937,0.0040285642442266165,18622179500,450.8614,-0.0029328684290140235
93,2021-10-21,4,-0.10583153347732181,-0.1273972602739726,-0.12345679012345678,-0.1293634496919918,-0.1122754491017964,-0.07207863123407353,-0.08967391304347826,449.5474,450.8229,451.1438,449.4279,0.0038179650173030565,49369392,0.002837298135858471,22302651000,450.3287,0.00039843283225086105
94,2021-10-20,3,-0.1,-0.09444444444444444,-0.11574074074074074,-0.08531746031746032,-0.08888888888888889,-0.08665860540104796,-0.08484136310223267,447.3452,449.0592,449.1289,446.6975,0.005443057102401505,46859167,0.0038314929946716737,21075440600,448.2474,0.003058985213637829
95,2021-10-19,2,-0.06901408450704226,-0.07740916271721959,-0.11560693641618497,-0.06304347826086956,-0.11378205128205128,-0.0835155225185833,-0.06401017380245867,442.4126,445.6213,445.98,441.715,0.00965554712880487,62069232,0.00725273195202854,27695002600,444.7004,0.002840086427139854
96,2021-10-18,1,-0.09515260323159784,-0.048109965635738834,-0.043137254901960784,-0.05016181229773463,-0.06291390728476821,-0.055384615384615386,-0.09128065395095368,443.1898,444.3059,444.6945,442.5321,0.004886425188138874,66219398,0.002518334131336094,29504698800,443.6957,0.006361015382854927
